0.525474,0.484149,0.480571,0.555279,0.623705,0.569890,0.585808,0.558836,0.535749,0.470978,0.446560,0.428413,0.404732,0.418884,0.463835,0.552654,0.618051,0.599146,0.577608,0.588414,0.615536,0.597823,0.584628,0.574190,0.588335,0.650348,0.659903,0.637653,0.684038,0.761454,0.732616,0.741562,0.758396,0.797413,0.844600,0.803573,0.801641,0.788401,0.750999,0.732255,0.784031,0.797394,0.829866,0.817108,0.778088,0.854186,0.785901,0.740324,0.702796,0.706467,0.683698,0.694734,0.702662,0.766639,0.762257,0.701862,0.702768,0.634682,0.596110,0.587069,0.585604,0.564070,0.512731,0.491779,0.527887,0.606467,0.608707,0.685819,0.636850,0.659678,0.735446,0.738334,0.737338,0.720559,0.724524,0.767989,0.800774,0.786419,0.738474,0.780353,0.801600,0.850749,0.940770,1.001688,0.935803,0.903725,0.864922,0.864490,0.921729,0.932189,0.910228,0.894072,0.851705,0.774352,0.783722,0.807668,0.779106,0.807144,0.772526,0.683393,0.664252,0.634002,0.631075,0.623592,0.582621,0.475455,0.443654,0.453470,0.389922,0.315809,0.289312,0.310514,0.322407,0.381992,0.485620,0.623693,0.635362,0.619961,0.669493,0.762691,0.849884,0.889559,1.002007,1.029653,0.973460,0.950653,0.979057,1.010836,0.994779,0.948409,0.913238,0.922303,0.922503,0.891723,0.878016,0.798243,0.760634,0.738987,0.789743,0.811284,0.906380,0.962663,0.927256,0.892616,0.887432,0.853385,0.841343,0.785114,0.747298,0.719802,0.664668,0.674473,0.662234,0.649866,0.635111,0.569489,0.566554,0.584655,0.612277,0.647618,0.646189,0.590895,0.541716,0.486373,0.507547,0.483216,0.479197,0.489504,0.448668,0.431891,0.447352,0.503487,0.597041,0.716704,0.789712,0.854784,0.849081,0.900406,0.874194,0.849495,0.872314,0.872247,0.873207,0.871278,0.803236,0.734169,0.636296,0.563773,0.541122,0.507883,0.466247,0.470603,0.484681,0.476094,0.485262,0.489049,0.503416,0.538843,0.582226,0.595163,0.615904,0.634687,0.626972,0.608490,0.654427,0.690986,0.695191,0.743829,0.757696,0.791121,0.812221,0.799365,0.825087,0.830568,0.801974,0.727589,0.658897,0.626936,0.647252,0.671426,0.646372,0.709790,0.774440,0.767251,0.771981,0.792441,0.759720,0.726542,0.638845,0.611961,0.598790,0.567377,0.550217,0.547824,0.505841,0.534466,0.615168,0.681700,0.711081,0.757697,0.736956,0.755414,0.749425,0.719110,0.358232,0.337757,0.330948,0.319682,0.333355,0.331928,0.346403,0.349558,0.358502,0.344054
0.518916,0.485201,0.469355,0.539442,0.635390,0.586484,0.586627,0.567868,0.529817,0.465246,0.462669,0.435093,0.399596,0.408960,0.456513,0.575342,0.613444,0.623314,0.587547,0.584450,0.619593,0.601690,0.596017,0.551262,0.595088,0.645831,0.648630,0.642497,0.676396,0.789112,0.744908,0.736452,0.755087,0.814655,0.878701,0.807436,0.814244,0.785163,0.760300,0.729002,0.774149,0.815145,0.832274,0.819671,0.805096,0.837406,0.782626,0.737083,0.727924,0.715628,0.694131,0.685461,0.694009,0.752456,0.744783,0.706743,0.703922,0.666818,0.590303,0.599806,0.598716,0.563232,0.514447,0.482396,0.522367,0.598712,0.605839,0.678348,0.644991,0.663419,0.720193,0.744971,0.736694,0.710000,0.729066,0.796516,0.784670,0.794641,0.718193,0.787479,0.781827,0.851171,0.930931,0.986277,0.940360,0.900291,0.879245,0.858407,0.909354,0.929382,0.918449,0.901333,0.847144,0.779799,0.786154,0.790352,0.764840,0.792844,0.756686,0.674955,0.653777,0.641215,0.616129,0.622724,0.584936,0.479119,0.432185,0.446182,0.405430,0.307374,0.289298,0.303383,0.315139,0.403215,0.479265,0.607654,0.641145,0.619267,0.674373,0.755207,0.827023,0.898025,1.006039,1.039109,0.964297,0.958442,0.975819,0.995864,1.007149,0.953140,0.928961,0.928017,0.919069,0.895644,0.872083,0.801326,0.767377,0.730454,0.783293,0.805195,0.894200,0.959005,0.930456,0.887241,0.882731,0.863589,0.842878,0.768543,0.752992,0.707421,0.659997,0.681504,0.690577,0.672222,0.653130,0.570507,0.556786,0.567858,0.605490,0.641800,0.650206,0.582902,0.543374,0.494065,0.508095,0.478360,0.468660,0.486269,0.456296,0.446769,0.445754,0.514085,0.591129,0.701935,0.797958,0.847352,0.861766,0.890864,0.862073,0.854410,0.871651,0.881004,0.866625,0.842084,0.778180,0.724407,0.634120,0.542201,0.544323,0.507343,0.481647,0.462392,0.467624,0.488039,0.507908,0.507583,0.501094,0.543724,0.568979,0.580932,0.596962,0.617362,0.623530,0.616537,0.664554,0.700664,0.700668,0.755305,0.764326,0.781813,0.812064,0.781716,0.821239,0.831919,0.789571,0.728421,0.653847,0.653568,0.659962,0.685698,0.623005,0.726211,0.792222,0.778259,0.768287,0.793453,0.767954,0.703622,0.640719,0.611972,0.611240,0.570985,0.553680,0.555841,0.509535,0.545912,0.625898,0.695665,0.721177,0.757647,0.732106,0.765009,0.724639,0.712852,0.351050,0.334677,0.328618,0.311707,0.324603,0.331602,0.340129,0.351771,0.351358,0.343121
0.519615,0.485198,0.481617,0.550198,0.644648,0.579020,0.582811,0.573456,0.535995,0.467304,0.463475,0.418343,0.394486,0.401813,0.450262,0.563456,0.615191,0.641620,0.604634,0.597263,0.622974,0.612646,0.607313,0.565698,0.595518,0.639449,0.659212,0.648173,0.685362,0.775971,0.740151,0.743829,0.762961,0.803129,0.873614,0.823022,0.816551,0.787674,0.765347,0.720912,0.785368,0.805905,0.809657,0.814884,0.794912,0.849182,0.786283,0.732618,0.716892,0.710847,0.694940,0.688527,0.699418,0.740081,0.750816,0.723859,0.702696,0.667824,0.588279,0.620033,0.604119,0.572061,0.515840,0.489819,0.551238,0.602518,0.611940,0.677979,0.653885,0.657186,0.721430,0.738845,0.743362,0.719600,0.721406,0.766067,0.790442,0.806504,0.734109,0.776609,0.811001,0.845445,0.924745,0.984135,0.938510,0.884541,0.876843,0.850055,0.905413,0.936351,0.908636,0.896059,0.835221,0.773867,0.786499,0.802817,0.762637,0.802672,0.776347,0.663422,0.662534,0.654640,0.632293,0.631737,0.572266,0.484104,0.429152,0.442660,0.392559,0.308131,0.293455,0.312742,0.305602,0.391060,0.510787,0.610569,0.639122,0.611107,0.673924,0.763200,0.828043,0.899104,1.000500,1.043717,0.973322,0.966296,0.982248,1.008545,1.005484,0.955004,0.919319,0.925894,0.922315,0.884782,0.868966,0.804034,0.763079,0.724790,0.775059,0.795490,0.903253,0.964122,0.928883,0.892816,0.878987,0.850035,0.843137,0.767520,0.742050,0.723515,0.663306,0.683311,0.684462,0.661527,0.637946,0.570525,0.567370,0.561648,0.602346,0.640110,0.634001,0.599277,0.528003,0.489057,0.519535,0.489868,0.484638,0.483769,0.455253,0.459312,0.443739,0.500099,0.584274,0.688443,0.800481,0.850105,0.862101,0.894288,0.868840,0.842791,0.881327,0.882744,0.899733,0.877586,0.773547,0.724588,0.624608,0.536101,0.550155,0.508938,0.474875,0.458951,0.454172,0.473155,0.497294,0.502083,0.505611,0.540295,0.566100,0.580544,0.614629,0.623926,0.623240,0.619500,0.661973,0.701218,0.699893,0.761803,0.776685,0.785246,0.804578,0.785274,0.829021,0.832308,0.794527,0.727096,0.650373,0.637393,0.662818,0.674232,0.654059,0.735111,0.790271,0.787840,0.770608,0.804533,0.777938,0.722008,0.652844,0.633790,0.597996,0.570001,0.541751,0.557335,0.514516,0.549752,0.637404,0.703130,0.714919,0.744804,0.737406,0.750343,0.730501,0.725320,0.346819,0.341973,0.322552,0.310886,0.335055,0.337140,0.346456,0.351127,0.357093,0.345934
0.509611,0.495191,0.478022,0.544471,0.640489,0.576005,0.586194,0.573606,0.532137,0.459255,0.460629,0.415891,0.391082,0.401607,0.461809,0.559399,0.594246,0.623679,0.584108,0.589851,0.617329,0.632369,0.616484,0.565052,0.613273,0.654031,0.667610,0.635934,0.675211,0.753174,0.729418,0.725951,0.761098,0.847599,0.887531,0.838612,0.829651,0.801064,0.764968,0.728005,0.768960,0.783803,0.820494,0.820745,0.823511,0.849558,0.787155,0.742717,0.703622,0.699432,0.685501,0.702373,0.679268,0.737527,0.758015,0.725142,0.709687,0.666080,0.596074,0.598749,0.608866,0.580840,0.502154,0.490238,0.535514,0.594275,0.622663,0.687009,0.682215,0.665888,0.714773,0.739664,0.750994,0.725185,0.717888,0.779453,0.805408,0.786248,0.718056,0.775639,0.801121,0.851537,0.928427,0.986474,0.939451,0.894802,0.866120,0.861182,0.908543,0.926954,0.909182,0.897282,0.837875,0.781892,0.762200,0.793750,0.754022,0.784629,0.783865,0.671288,0.656419,0.634134,0.612540,0.618502,0.576147,0.490581,0.436550,0.449490,0.390210,0.313373,0.282705,0.319805,0.313561,0.393224,0.500178,0.605149,0.642413,0.618834,0.677578,0.762566,0.843304,0.894243,1.012279,1.038596,0.978788,0.955085,0.983313,1.013031,1.014621,0.935243,0.914705,0.909040,0.917879,0.881114,0.849992,0.788818,0.762740,0.734844,0.773637,0.790281,0.909743,0.953674,0.933048,0.877946,0.866530,0.848966,0.838715,0.757148,0.749473,0.719529,0.673754,0.677537,0.669485,0.666576,0.635949,0.574909,0.549766,0.554658,0.593271,0.622845,0.618732,0.563502,0.522935,0.481909,0.501171,0.494802,0.461192,0.460381,0.446118,0.449497,0.452014,0.480626,0.587539,0.704686,0.802177,0.851238,0.863851,0.893296,0.862179,0.847531,0.879311,0.891808,0.869134,0.834984,0.762296,0.714960,0.616081,0.551545,0.552591,0.510714,0.469204,0.461443,0.451808,0.461541,0.493335,0.483406,0.499667,0.541575,0.573594,0.575366,0.607782,0.642673,0.621187,0.630875,0.667831,0.694873,0.711387,0.761112,0.784704,0.772162,0.791888,0.794244,0.824888,0.831867,0.782904,0.709858,0.659056,0.635117,0.658111,0.674346,0.659806,0.735917,0.789535,0.778407,0.786069,0.799843,0.777159,0.715016,0.636256,0.614344,0.609222,0.579191,0.542387,0.572830,0.509843,0.560188,0.654882,0.684208,0.721839,0.744351,0.747948,0.753541,0.727785,0.725543,0.353685,0.340593,0.319499,0.312249,0.330529,0.332923,0.348978,0.350443,0.351368,0.349556
0.514371,0.487941,0.485338,0.545463,0.655889,0.577119,0.587911,0.582260,0.533538,0.464628,0.467798,0.438213,0.394852,0.400398,0.458298,0.565761,0.609138,0.631034,0.583156,0.603044,0.611183,0.602771,0.645393,0.564211,0.604349,0.651684,0.671828,0.617996,0.658503,0.744576,0.741900,0.747101,0.757414,0.802627,0.855270,0.839986,0.827630,0.828450,0.769980,0.722930,0.795848,0.769393,0.801877,0.837411,0.804154,0.840753,0.773707,0.748907,0.734447,0.719432,0.695596,0.707141,0.689542,0.729894,0.736195,0.721151,0.715241,0.677362,0.573573,0.594826,0.609089,0.580903,0.519699,0.494854,0.515877,0.573922,0.613244,0.688795,0.666966,0.663979,0.708178,0.757073,0.750365,0.732172,0.720632,0.767813,0.783113,0.758585,0.734476,0.784655,0.801235,0.858388,0.919635,0.981367,0.950565,0.881457,0.868690,0.843124,0.912573,0.916741,0.907847,0.897036,0.843708,0.767355,0.780331,0.789569,0.769004,0.809895,0.771220,0.680749,0.654551,0.654230,0.602407,0.632333,0.577306,0.477333,0.441288,0.441487,0.392101,0.309572,0.280343,0.321395,0.309816,0.391693,0.500561,0.608205,0.642250,0.613316,0.675196,0.765361,0.843618,0.915374,1.035118,1.060918,1.001571,0.963954,0.991940,1.022935,1.011139,0.953823,0.924776,0.921970,0.909786,0.878195,0.865718,0.785788,0.757992,0.726016,0.777214,0.795031,0.907507,0.957792,0.926128,0.876480,0.863691,0.849267,0.834444,0.755837,0.756214,0.713045,0.669427,0.671805,0.654748,0.661711,0.627398,0.556545,0.543694,0.546926,0.571958,0.635675,0.635477,0.555836,0.529517,0.473054,0.499801,0.482639,0.454612,0.448971,0.446020,0.444232,0.444481,0.493457,0.602301,0.710607,0.814339,0.846462,0.874449,0.904020,0.869684,0.843806,0.889271,0.897841,0.880005,0.851593,0.765815,0.729850,0.634794,0.560254,0.541781,0.498477,0.465402,0.437335,0.462201,0.465781,0.510926,0.512396,0.499036,0.551179,0.585586,0.584206,0.609232,0.626515,0.629273,0.636909,0.685113,0.690955,0.700490,0.774310,0.782851,0.776473,0.793879,0.786386,0.836381,0.838983,0.783710,0.701188,0.656559,0.655150,0.668619,0.668902,0.675034,0.765178,0.783669,0.773231,0.797610,0.792441,0.745099,0.720559,0.631137,0.634253,0.605068,0.587983,0.559465,0.549895,0.536119,0.565316,0.655078,0.676785,0.720562,0.749061,0.747244,0.760833,0.715001,0.719736,0.349279,0.338392,0.312540,0.309087,0.332712,0.342422,0.346166,0.355672,0.356735,0.344164
0.512466,0.481934,0.477942,0.544359,0.649821,0.574006,0.587870,0.563672,0.554721,0.473955,0.460254,0.429430,0.409016,0.395206,0.455823,0.569242,0.597386,0.660282,0.592396,0.596562,0.616264,0.623393,0.635158,0.581160,0.596932,0.643206,0.648741,0.623269,0.652571,0.749546,0.738115,0.755477,0.729796,0.783075,0.850015,0.850366,0.819496,0.818346,0.774082,0.736920,0.778403,0.783858,0.799943,0.811966,0.813903,0.829201,0.779416,0.756451,0.712748,0.717014,0.691824,0.707142,0.687052,0.742339,0.749714,0.716702,0.701708,0.663179,0.596392,0.585796,0.595518,0.582902,0.516600,0.480726,0.513840,0.587339,0.604298,0.682261,0.641725,0.668945,0.703901,0.740106,0.746199,0.722379,0.726612,0.784193,0.776532,0.777538,0.711627,0.760288,0.804918,0.845524,0.922133,0.987084,0.953658,0.886771,0.880651,0.848625,0.902509,0.928350,0.906929,0.890128,0.846386,0.772867,0.766248,0.795778,0.756872,0.794796,0.775199,0.667102,0.650243,0.631565,0.609886,0.623913,0.585082,0.483402,0.438796,0.449430,0.396855,0.309771,0.293615,0.308290,0.315660,0.373113,0.485443,0.591595,0.641640,0.606300,0.671106,0.770614,0.838577,0.897176,1.029530,1.059426,0.992955,0.960309,0.983154,1.032711,1.013637,0.951960,0.922189,0.918481,0.909157,0.879697,0.856232,0.788521,0.760387,0.725822,0.769320,0.792025,0.905899,0.960508,0.932617,0.882142,0.863403,0.832035,0.815534,0.761071,0.738546,0.715321,0.660968,0.680243,0.668275,0.659693,0.616120,0.555264,0.541318,0.545438,0.571507,0.635024,0.644064,0.562368,0.510544,0.471804,0.503957,0.474471,0.442816,0.456395,0.442779,0.447307,0.435859,0.492717,0.614307,0.730882,0.808758,0.856015,0.878043,0.891687,0.865170,0.853175,0.885755,0.888296,0.902846,0.842310,0.761769,0.702779,0.613488,0.557347,0.543746,0.505969,0.465038,0.444024,0.449101,0.454870,0.480285,0.521964,0.483871,0.543297,0.576089,0.591536,0.632010,0.632094,0.621254,0.633031,0.697543,0.703569,0.707492,0.773356,0.791312,0.775075,0.794106,0.783964,0.830236,0.819343,0.782926,0.720167,0.637150,0.662594,0.659085,0.678921,0.665200,0.764573,0.803018,0.781233,0.800108,0.789596,0.766566,0.712666,0.651465,0.618506,0.600445,0.580796,0.537387,0.539277,0.533234,0.555857,0.665076,0.675103,0.726763,0.739189,0.754388,0.758727,0.722924,0.716621,0.347449,0.337870,0.311499,0.308371,0.331917,0.341266,0.343393,0.351948,0.357009,0.345564
0.513035,0.491961,0.479611,0.551951,0.657371,0.588277,0.588892,0.578089,0.545337,0.480769,0.451346,0.442976,0.405337,0.391521,0.458424,0.550949,0.598230,0.638093,0.611004,0.591825,0.622814,0.633870,0.624315,0.577708,0.608237,0.617934,0.666918,0.632684,0.653883,0.745777,0.723675,0.741937,0.756318,0.797697,0.853005,0.871228,0.810315,0.810856,0.789945,0.751999,0.776676,0.783073,0.828488,0.817272,0.806519,0.828393,0.778840,0.750979,0.721279,0.713481,0.693187,0.717221,0.681214,0.738025,0.751395,0.743987,0.712219,0.673936,0.576576,0.585627,0.611171,0.577209,0.527101,0.504949,0.503935,0.553881,0.613533,0.667592,0.685471,0.671507,0.693427,0.743141,0.738094,0.719764,0.722677,0.763554,0.784573,0.762191,0.728874,0.763372,0.784596,0.831040,0.907094,0.973067,0.941441,0.889611,0.866299,0.856437,0.889353,0.931213,0.910928,0.900461,0.821713,0.782776,0.760876,0.795977,0.760202,0.779545,0.763307,0.660142,0.655007,0.640706,0.617325,0.618226,0.582727,0.479282,0.434740,0.442133,0.397480,0.304663,0.275842,0.324428,0.309905,0.383062,0.487230,0.589037,0.641831,0.613777,0.664402,0.773189,0.847123,0.908138,1.023951,1.072336,1.002743,0.956408,0.982942,1.026709,1.012026,0.943314,0.932670,0.917266,0.905746,0.877036,0.853568,0.783562,0.765602,0.724681,0.769202,0.807149,0.911444,0.951295,0.942616,0.875517,0.856646,0.838236,0.822933,0.763124,0.743492,0.707566,0.659224,0.685919,0.668642,0.662190,0.611310,0.553950,0.549960,0.559310,0.575708,0.649004,0.624969,0.580326,0.527002,0.469341,0.495366,0.470717,0.446305,0.458719,0.426341,0.436367,0.432541,0.480838,0.614204,0.716900,0.818432,0.849496,0.897459,0.890122,0.861980,0.846739,0.875743,0.900974,0.905333,0.863075,0.758802,0.707388,0.616442,0.563906,0.556884,0.509589,0.461638,0.440685,0.453370,0.464182,0.505915,0.512662,0.521133,0.556545,0.575841,0.593642,0.637447,0.636177,0.638598,0.627521,0.673045,0.690015,0.710224,0.790164,0.770876,0.778878,0.795713,0.784193,0.847439,0.825226,0.778454,0.717138,0.631317,0.647289,0.670283,0.671269,0.663792,0.766249,0.777296,0.789662,0.795063,0.798551,0.784403,0.708344,0.637585,0.617018,0.589794,0.572473,0.531706,0.543452,0.525679,0.560103,0.659401,0.682031,0.731155,0.729988,0.744731,0.746802,0.727997,0.724484,0.347549,0.332547,0.311647,0.309994,0.335260,0.335693,0.344126,0.348270,0.358100,0.347007
0.510908,0.494459,0.479802,0.554635,0.649631,0.592979,0.582823,0.567668,0.539720,0.504323,0.461346,0.437436,0.420184,0.394799,0.453917,0.536536,0.594607,0.632981,0.606347,0.602053,0.621698,0.641290,0.611508,0.582376,0.646608,0.634680,0.665146,0.633832,0.644054,0.723327,0.729182,0.731742,0.745325,0.797507,0.827024,0.891278,0.826128,0.809176,0.785885,0.750517,0.781164,0.793691,0.810976,0.821028,0.809615,0.824684,0.797419,0.750001,0.726297,0.705475,0.695844,0.696381,0.676677,0.739766,0.772445,0.741880,0.714457,0.671164,0.576311,0.569793,0.599802,0.584132,0.518281,0.505147,0.496924,0.564786,0.598824,0.668875,0.668700,0.669496,0.691315,0.758958,0.752409,0.726329,0.721673,0.784349,0.785982,0.780281,0.722947,0.764135,0.788140,0.842743,0.914165,0.972417,0.945009,0.878711,0.866554,0.842598,0.894790,0.908619,0.908941,0.888979,0.842931,0.782925,0.755814,0.789061,0.764927,0.774694,0.755315,0.679039,0.644683,0.640829,0.591353,0.606347,0.580149,0.492202,0.452543,0.433283,0.401452,0.321371,0.273743,0.308412,0.303215,0.395702,0.492125,0.591881,0.640283,0.603571,0.671967,0.768112,0.851616,0.909588,1.036741,1.072908,0.996389,0.979284,0.996154,1.034378,1.016344,0.951598,0.934542,0.917622,0.906838,0.871963,0.862295,0.775012,0.754690,0.726217,0.764039,0.789310,0.901347,0.962755,0.927994,0.869050,0.851000,0.835613,0.810399,0.745528,0.743347,0.717227,0.665917,0.682564,0.666546,0.650703,0.613808,0.555764,0.548445,0.573164,0.584326,0.633724,0.636323,0.579304,0.525294,0.474061,0.493391,0.456326,0.448259,0.460520,0.441656,0.445178,0.432485,0.487466,0.613205,0.711143,0.819586,0.850412,0.907090,0.899158,0.866113,0.859697,0.855398,0.888413,0.880236,0.859486,0.756076,0.700562,0.622526,0.572576,0.540107,0.520821,0.460900,0.441237,0.455000,0.455024,0.493783,0.514578,0.495449,0.558348,0.580581,0.597239,0.632611,0.642788,0.629555,0.632893,0.676372,0.689963,0.720204,0.769092,0.779071,0.798822,0.779109,0.791511,0.828460,0.828470,0.763451,0.696004,0.646522,0.681752,0.667298,0.666433,0.666751,0.775175,0.781184,0.781478,0.793321,0.795300,0.780804,0.713454,0.624265,0.617435,0.588961,0.582359,0.538105,0.530011,0.533239,0.572140,0.658849,0.696012,0.744788,0.727154,0.751567,0.744931,0.722918,0.717313,0.343012,0.333729,0.316902,0.321748,0.331729,0.335177,0.346621,0.351189,0.341967,0.348191
0.501154,0.517277,0.483726,0.546107,0.670047,0.602395,0.575988,0.569033,0.544159,0.522668,0.468386,0.443166,0.440135,0.409659,0.460545,0.529581,0.601725,0.624779,0.606795,0.608285,0.609827,0.636193,0.614409,0.586749,0.616685,0.609266,0.666297,0.642289,0.621823,0.730752,0.725958,0.734699,0.729214,0.773607,0.829934,0.894648,0.844683,0.816079,0.815113,0.764578,0.770030,0.781019,0.832302,0.806916,0.815587,0.815276,0.811004,0.747592,0.719623,0.711056,0.703397,0.704553,0.672111,0.733155,0.770081,0.746106,0.731191,0.672148,0.599698,0.596667,0.599656,0.590067,0.514064,0.494872,0.498182,0.548399,0.580931,0.657155,0.676864,0.677626,0.708362,0.760809,0.753123,0.733167,0.726623,0.791011,0.770470,0.794871,0.738839,0.750317,0.776255,0.844585,0.900898,0.968373,0.955734,0.885559,0.866641,0.842658,0.895595,0.914245,0.913308,0.894072,0.840151,0.776042,0.754464,0.788014,0.752600,0.782269,0.766985,0.678774,0.641278,0.642375,0.594038,0.607177,0.580227,0.479724,0.456957,0.430994,0.410625,0.318508,0.268245,0.320955,0.303977,0.391488,0.482843,0.585980,0.636416,0.606794,0.654488,0.781228,0.854825,0.928474,1.025159,1.079050,1.018671,0.983832,1.013599,1.043761,1.026770,0.955601,0.929441,0.920333,0.909597,0.881089,0.856651,0.777186,0.756961,0.714680,0.770444,0.790703,0.899908,0.958090,0.935276,0.869151,0.850002,0.821163,0.808331,0.733021,0.739262,0.712985,0.663272,0.680715,0.661187,0.658714,0.626459,0.531816,0.536687,0.556919,0.572890,0.602836,0.624371,0.575342,0.520193,0.465401,0.481077,0.461424,0.444135,0.462587,0.449667,0.435697,0.434925,0.506369,0.602069,0.722937,0.818659,0.853823,0.900471,0.894035,0.863211,0.860964,0.878997,0.863176,0.884410,0.855668,0.742157,0.707074,0.611764,0.564645,0.556362,0.515789,0.453280,0.452737,0.440755,0.452251,0.492673,0.501462,0.513130,0.565621,0.578541,0.583113,0.622984,0.632559,0.626229,0.637468,0.672571,0.683011,0.719805,0.780157,0.775154,0.793589,0.769681,0.788700,0.837471,0.818804,0.784421,0.696808,0.636205,0.647737,0.670072,0.664055,0.672076,0.780586,0.795694,0.802814,0.820913,0.780005,0.768676,0.716442,0.645166,0.630999,0.606093,0.590822,0.534198,0.525902,0.548126,0.574922,0.658843,0.704051,0.741315,0.727704,0.755321,0.744253,0.714830,0.701786,0.341509,0.330062,0.321962,0.317948,0.327937,0.337740,0.347858,0.354763,0.358089,0.343133
0.511889,0.511667,0.489485,0.555884,0.654074,0.623043,0.580268,0.568041,0.560927,0.519681,0.452231,0.445972,0.441759,0.399753,0.456109,0.519466,0.582361,0.621659,0.601236,0.610775,0.630263,0.646506,0.617735,0.583435,0.611330,0.596145,0.680550,0.630289,0.618848,0.710615,0.716933,0.719287,0.735248,0.775923,0.834616,0.889448,0.846485,0.815944,0.792963,0.758290,0.785954,0.789913,0.823406,0.823272,0.814877,0.829040,0.788590,0.772566,0.736352,0.708566,0.712523,0.692377,0.688796,0.729270,0.762607,0.760043,0.720584,0.670328,0.597620,0.604588,0.601126,0.591851,0.512899,0.492415,0.507256,0.545760,0.589048,0.680998,0.669565,0.676012,0.713024,0.780642,0.756386,0.734670,0.724090,0.774708,0.782135,0.794027,0.726660,0.749736,0.773705,0.839852,0.902269,0.978431,0.949036,0.883093,0.873109,0.831051,0.878869,0.912910,0.897384,0.889334,0.841935,0.770819,0.754358,0.788483,0.768271,0.771466,0.773197,0.678140,0.644639,0.644606,0.611816,0.611143,0.591878,0.481944,0.441128,0.426209,0.398392,0.323944,0.281936,0.306446,0.315305,0.377772,0.480796,0.587686,0.649497,0.603892,0.667083,0.779550,0.868202,0.916641,1.034241,1.071142,1.011244,0.985517,1.023732,1.042949,1.020963,0.949064,0.931032,0.924475,0.922537,0.876510,0.856788,0.774801,0.747178,0.714956,0.757679,0.761864,0.872240,0.944414,0.925174,0.866350,0.839995,0.827037,0.808738,0.745024,0.736661,0.689067,0.660824,0.679252,0.665091,0.660659,0.627252,0.538384,0.533239,0.572354,0.584664,0.622378,0.627400,0.569662,0.502277,0.458925,0.485266,0.447288,0.438969,0.456050,0.436661,0.433466,0.435661,0.512584,0.602369,0.724277,0.809024,0.843504,0.892006,0.889447,0.857577,0.840405,0.845579,0.864676,0.880580,0.861957,0.738242,0.685462,0.612408,0.561110,0.555670,0.523583,0.459289,0.449890,0.455974,0.450562,0.485390,0.510849,0.502294,0.556619,0.582612,0.586969,0.636333,0.634774,0.624279,0.643389,0.681365,0.686533,0.717683,0.780296,0.782028,0.790265,0.774059,0.793658,0.835612,0.802810,0.771804,0.691714,0.637389,0.667903,0.653681,0.663235,0.689737,0.780408,0.778909,0.796490,0.809521,0.808926,0.758558,0.712933,0.640007,0.616085,0.577253,0.574324,0.553732,0.539016,0.546460,0.559740,0.659580,0.693066,0.746415,0.732341,0.747723,0.739633,0.704202,0.693096,0.340474,0.331774,0.321317,0.325694,0.327046,0.334860,0.344714,0.352388,0.353147,0.341910
